,Ground Truths,Max Log-Like,Best b,Best phi
133,1247536,-1128.799785517441,0.2,0.4226555023929106
134,1247653,-1129.52419864468,0.2,0.4261516883192213
135,1247635,-1130.0173500900844,0.2,0.43056805018112865
136,1247356,-1128.9771262952263,0.2,0.4328612779042496
137,1247365,-1129.7008690856985,0.2,0.43938305540216166
138,1243567,-1117.6605912335453,0.2,0.39675465675246435
139,1243576,-1119.8403668776523,0.2,0.4226654831252223
140,1243657,-1118.5015457311017,0.2,0.4002279302690248
141,1243675,-1121.7794537396335,0.2,0.43738111629384874
142,1243756,-1124.1548595585912,0.2,0.4428328280057322
143,1243765,-1124.8149538497298,0.2,0.44939783606741374
144,1254673,-1119.648762065731,0.2,0.4109123847730253
145,1254637,-1117.2443424141534,0.2,0.38164159423872596
146,1254763,-1122.8261771616765,0.2,0.4202873029679694
147,1254736,-1122.9377287357124,0.2,0.4214610378108293
148,1254367,-1117.1995208484225,0.2,0.38599019336468915
149,1254376,-1119.3799061040074,0.2,0.41256944953505803
150,1256473,-1118.389258331541,0.2,0.41157699963030486
151,1256437,-1116.0604085248974,0.2,0.3821412763624465
152,1256743,-1121.76802203645,0.2,0.4261493622134041
153,1256734,-1121.6596878891837,0.2,0.4249798722573905
154,1256347,-1115.7131910497633,0.2,0.3857266950793907
155,1256374,-1118.1144104772916,0.2,0.41622373665553836
156,1257463,-1127.0902067499155,0.2,0.4208700125025481
157,1257436,-1127.210251883596,0.2,0.4220110380090635
158,1257643,-1125.860272121687,0.2,0.4203659334647384
159,1257634,-1125.7425313794583,0.2,0.41921067530372935
160,1257346,-1126.8617763667744,0.2,0.4251454558919143
161,1257364,-1126.030682824732,0.2,0.41711682848763315
162,1253467,-1116.6010733850037,0.2,0.3943532476588744
163,1253476,-1118.7302954646946,0.2,0.42055677870156766
164,1253647,-1115.843014428161,0.2,0.3864335517834384
165,1253674,-1118.2511446127412,0.2,0.41686391706323145
166,1253746,-1122.1360799716322,0.2,0.4346822524525118
167,1253764,-1121.3828271928664,0.2,0.42659513183663816
168,1264573,-1120.0413029034382,0.2,0.40695431490918876
169,1264537,-1117.6035717126592,0.2,0.37749312483573483
170,1264753,-1124.5050471347313,0.2,0.42538838570073806
171,1264735,-1124.9612089370703,0.2,0.42995638747706116
172,1264357,-1117.9936412207678,0.2,0.38338219247602146
173,1264375,-1121.3018439303305,0.2,0.4220082646572043
174,1265473,-1119.57506224594,0.2,0.40910848792320437
175,1265437,-1117.1704099948029,0.2,0.3797083937027824
176,1265743,-1122.9854807343406,0.2,0.4237346259546181
177,1265734,-1122.8742242036467,0.2,0.42256739151614825
178,1265347,-1116.8340266135547,0.2,0.3832590845649714
179,1265374,-1119.3136441610802,0.2,0.4137213100608835
180,1267453,-1128.9767572601404,0.2,0.4227276830252845
