2018-10-25 00:16:55.148430

Experiment Configuration 
 {'optimization': 'optimizations.Unweighted', 'optimization_params': {}, 'heuristic': 'heuristics.No_Heuristic', 'heuristic_params': {}, 'weight': 'rankobjects.Arithmetic', 'data_file': 'data/simulated/sim_5_10.csv'} 

Unweighted max log likelihood for [1 2 3 4 5] is -38.129717
Unweighted max log likelihood for [1 2 3 5 4] is -42.129717
Unweighted max log likelihood for [1 2 4 3 5] is -44.129717
Unweighted max log likelihood for [1 2 4 5 3] is -50.129717
Unweighted max log likelihood for [1 2 5 3 4] is -48.129717
Unweighted max log likelihood for [1 2 5 4 3] is -54.129717
Unweighted max log likelihood for [1 3 2 4 5] is -36.129717
Unweighted max log likelihood for [1 3 2 5 4] is -40.129717
Unweighted max log likelihood for [1 3 4 2 5] is -44.129717
Unweighted max log likelihood for [1 3 4 5 2] is -50.129717
Unweighted max log likelihood for [1 3 5 2 4] is -46.129717
Unweighted max log likelihood for [1 3 5 4 2] is -54.129717
Unweighted max log likelihood for [1 4 2 3 5] is -52.129717
Unweighted max log likelihood for [1 4 2 5 3] is -58.129717
Unweighted max log likelihood for [1 4 3 2 5] is -50.129717
Unweighted max log likelihood for [1 4 3 5 2] is -56.129717
Unweighted max log likelihood for [1 4 5 2 3] is -64.129717
Unweighted max log likelihood for [1 4 5 3 2] is -62.129717
Unweighted max log likelihood for [1 5 2 3 4] is -54.129717
Unweighted max log likelihood for [1 5 2 4 3] is -60.129717
Unweighted max log likelihood for [1 5 3 2 4] is -52.129717
Unweighted max log likelihood for [1 5 3 4 2] is -60.129717
Unweighted max log likelihood for [1 5 4 2 3] is -68.129717
Unweighted max log likelihood for [1 5 4 3 2] is -66.129717
Unweighted max log likelihood for [2 1 3 4 5] is -42.129717
Unweighted max log likelihood for [2 1 3 5 4] is -46.129717
Unweighted max log likelihood for [2 1 4 3 5] is -48.129717
Unweighted max log likelihood for [2 1 4 5 3] is -54.129717
Unweighted max log likelihood for [2 1 5 3 4] is -52.129717
Unweighted max log likelihood for [2 1 5 4 3] is -58.129717
Unweighted max log likelihood for [2 3 1 4 5] is -48.129717
Unweighted max log likelihood for [2 3 1 5 4] is -52.129717
Unweighted max log likelihood for [2 3 4 1 5] is -58.129717
Unweighted max log likelihood for [2 3 4 5 1] is -66.129717
Unweighted max log likelihood for [2 3 5 1 4] is -60.129717
Unweighted max log likelihood for [2 3 5 4 1] is -70.129717
Unweighted max log likelihood for [2 4 1 3 5] is -58.129717
Unweighted max log likelihood for [2 4 1 5 3] is -64.129717
Unweighted max log likelihood for [2 4 3 1 5] is -64.129717
Unweighted max log likelihood for [2 4 3 5 1] is -72.129717
Unweighted max log likelihood for [2 4 5 1 3] is -72.129717
Unweighted max log likelihood for [2 4 5 3 1] is -78.129717
Unweighted max log likelihood for [2 5 1 3 4] is -60.129717
Unweighted max log likelihood for [2 5 1 4 3] is -66.129717
Unweighted max log likelihood for [2 5 3 1 4] is -66.129717
Unweighted max log likelihood for [2 5 3 4 1] is -76.129717
Unweighted max log likelihood for [2 5 4 1 3] is -76.129717
Unweighted max log likelihood for [2 5 4 3 1] is -82.129717
Unweighted max log likelihood for [3 1 2 4 5] is -42.129717
Unweighted max log likelihood for [3 1 2 5 4] is -46.129717
Unweighted max log likelihood for [3 1 4 2 5] is -50.129717
Unweighted max log likelihood for [3 1 4 5 2] is -56.129717
Unweighted max log likelihood for [3 1 5 2 4] is -52.129717
Unweighted max log likelihood for [3 1 5 4 2] is -60.129717
Unweighted max log likelihood for [3 2 1 4 5] is -46.129717
Unweighted max log likelihood for [3 2 1 5 4] is -50.129717
Unweighted max log likelihood for [3 2 4 1 5] is -56.129717
Unweighted max log likelihood for [3 2 4 5 1] is -64.129717
Unweighted max log likelihood for [3 2 5 1 4] is -58.129717
Unweighted max log likelihood for [3 2 5 4 1] is -68.129717
Unweighted max log likelihood for [3 4 1 2 5] is -60.129717
Unweighted max log likelihood for [3 4 1 5 2] is -66.129717
Unweighted max log likelihood for [3 4 2 1 5] is -64.129717
Unweighted max log likelihood for [3 4 2 5 1] is -72.129717
Unweighted max log likelihood for [3 4 5 1 2] is -74.129717
Unweighted max log likelihood for [3 4 5 2 1] is -78.129717
Unweighted max log likelihood for [3 5 1 2 4] is -60.129717
Unweighted max log likelihood for [3 5 1 4 2] is -68.129717
Unweighted max log likelihood for [3 5 2 1 4] is -64.129717
Unweighted max log likelihood for [3 5 2 4 1] is -74.129717
Unweighted max log likelihood for [3 5 4 1 2] is -78.129717
Unweighted max log likelihood for [3 5 4 2 1] is -82.129717
Unweighted max log likelihood for [4 1 2 3 5] is -62.129717
Unweighted max log likelihood for [4 1 2 5 3] is -68.129717
Unweighted max log likelihood for [4 1 3 2 5] is -60.129717
Unweighted max log likelihood for [4 1 3 5 2] is -66.129717
Unweighted max log likelihood for [4 1 5 2 3] is -74.129717
Unweighted max log likelihood for [4 1 5 3 2] is -72.129717
Unweighted max log likelihood for [4 2 1 3 5] is -66.129717
Unweighted max log likelihood for [4 2 1 5 3] is -72.129717
Unweighted max log likelihood for [4 2 3 1 5] is -72.129717
Unweighted max log likelihood for [4 2 3 5 1] is -80.129717
Unweighted max log likelihood for [4 2 5 1 3] is -80.129717
Unweighted max log likelihood for [4 2 5 3 1] is -86.129717
Unweighted max log likelihood for [4 3 1 2 5] is -66.129717
Unweighted max log likelihood for [4 3 1 5 2] is -72.129717
Unweighted max log likelihood for [4 3 2 1 5] is -70.129717
Unweighted max log likelihood for [4 3 2 5 1] is -78.129717
Unweighted max log likelihood for [4 3 5 1 2] is -80.129717
Unweighted max log likelihood for [4 3 5 2 1] is -84.129717
Unweighted max log likelihood for [4 5 1 2 3] is -82.129717
Unweighted max log likelihood for [4 5 1 3 2] is -80.129717
Unweighted max log likelihood for [4 5 2 1 3] is -86.129717
Unweighted max log likelihood for [4 5 2 3 1] is -92.129717
Unweighted max log likelihood for [4 5 3 1 2] is -86.129717
Unweighted max log likelihood for [4 5 3 2 1] is -90.129717
Unweighted max log likelihood for [5 1 2 3 4] is -62.129717
Unweighted max log likelihood for [5 1 2 4 3] is -68.129717
Unweighted max log likelihood for [5 1 3 2 4] is -60.129717
Unweighted max log likelihood for [5 1 3 4 2] is -68.129717
Unweighted max log likelihood for [5 1 4 2 3] is -76.129717
Unweighted max log likelihood for [5 1 4 3 2] is -74.129717
Unweighted max log likelihood for [5 2 1 3 4] is -66.129717
Unweighted max log likelihood for [5 2 1 4 3] is -72.129717
Unweighted max log likelihood for [5 2 3 1 4] is -72.129717
Unweighted max log likelihood for [5 2 3 4 1] is -82.129717
Unweighted max log likelihood for [5 2 4 1 3] is -82.129717
Unweighted max log likelihood for [5 2 4 3 1] is -88.129717
Unweighted max log likelihood for [5 3 1 2 4] is -66.129717
Unweighted max log likelihood for [5 3 1 4 2] is -74.129717
Unweighted max log likelihood for [5 3 2 1 4] is -70.129717
Unweighted max log likelihood for [5 3 2 4 1] is -80.129717
Unweighted max log likelihood for [5 3 4 1 2] is -84.129717
Unweighted max log likelihood for [5 3 4 2 1] is -88.129717
Unweighted max log likelihood for [5 4 1 2 3] is -86.129717
Unweighted max log likelihood for [5 4 1 3 2] is -84.129717
Unweighted max log likelihood for [5 4 2 1 3] is -90.129717
Unweighted max log likelihood for [5 4 2 3 1] is -96.129717
Unweighted max log likelihood for [5 4 3 1 2] is -90.129717
Unweighted max log likelihood for [5 4 3 2 1] is -94.129717

Optimal ground truth was (1, 3, 2, 4, 5) with (phi, b, max_log_like) = (1.000000, 0.000000, -36.129717)

--- 0.20981073379516602 seconds ---
